AvgSpotLen	BioProject	BioSample	Experiment	Instrument	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	biomaterial_provider	biorep	labexpid	labversion	localization_description	readtype	readtype_description	replicate	replicate_description	rnaextract	rnaextract_description	source_name	spikeinpool	Assay_Type	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibrarySelection	LibrarySource	Organism	Platform	datatype	datatype_description
202	PRJNA30709	SAMN01103822	SRX174321	Illumina HiSeq 2000	PAIRED	GSM981252: CSHL_RnaSeq_MCF-7_cytosol_longPolyA	2012-08-07	30325	19355	2012-08-07	SRR534308	SRS353546	SRP007461	GSM981252	ATCC	089C,090C,089C,090C	LID46857,LID46858,LID46857,LID46858	iIDR	The fluid between the cells outer membrane and the nucleus	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	MCF-7	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103823	SRX174322	Illumina HiSeq 2000	PAIRED	GSM981253: CSHL_RnaSeq_SK-N-SH_cell_longPolyA	2012-08-07	27039	16365	2012-08-07	SRR534309	SRS353547	SRP007461	GSM981253	ATCC	086WC,085WC,086WC,085WC,086WC,085WC	LID46599,LID46598,LID46598,LID46599,LID46599,LID46598	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	SK-N-SH	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103823	SRX174322	Illumina HiSeq 2000	PAIRED	GSM981253: CSHL_RnaSeq_SK-N-SH_cell_longPolyA	2012-08-07	19205	11981	2012-08-07	SRR534310	SRS353547	SRP007461	GSM981253	ATCC	086WC,085WC,086WC,085WC,086WC,085WC	LID46599,LID46598,LID46598,LID46599,LID46599,LID46598	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	SK-N-SH	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103824	SRX174323	Illumina Genome Analyzer II	PAIRED	GSM981254: CSHL_RnaSeq_CD20+_cell_longNonPolyA	2015-09-11	4058	2447	2015-07-22	SRR534311	SRS353548	SRP007461	GSM981254	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44659,LID44659,LID44660,LID44660,LID44660,LID44659	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103824	SRX174323	Illumina Genome Analyzer II	PAIRED	GSM981254: CSHL_RnaSeq_CD20+_cell_longNonPolyA	2015-09-11	4080	2486	2015-07-22	SRR534312	SRS353548	SRP007461	GSM981254	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44659,LID44659,LID44660,LID44660,LID44660,LID44659	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103824	SRX174323	Illumina Genome Analyzer II	PAIRED	GSM981254: CSHL_RnaSeq_CD20+_cell_longNonPolyA	2015-09-11	4169	2535	2015-07-22	SRR534313	SRS353548	SRP007461	GSM981254	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44659,LID44659,LID44660,LID44660,LID44660,LID44659	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103824	SRX174323	Illumina Genome Analyzer II	PAIRED	GSM981254: CSHL_RnaSeq_CD20+_cell_longNonPolyA	2015-09-11	3414	2074	2015-07-22	SRR534314	SRS353548	SRP007461	GSM981254	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44659,LID44659,LID44660,LID44660,LID44660,LID44659	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103824	SRX174323	Illumina Genome Analyzer II	PAIRED	GSM981254: CSHL_RnaSeq_CD20+_cell_longNonPolyA	2015-09-11	3485	2095	2015-07-22	SRR534315	SRS353548	SRP007461	GSM981254	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44659,LID44659,LID44660,LID44660,LID44660,LID44659	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103824	SRX174323	Illumina Genome Analyzer II	PAIRED	GSM981254: CSHL_RnaSeq_CD20+_cell_longNonPolyA	2015-09-11	3451	2058	2015-07-22	SRR534316	SRS353548	SRP007461	GSM981254	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44659,LID44659,LID44660,LID44660,LID44660,LID44659	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103825	SRX174324	Illumina HiSeq 2000	PAIRED	GSM981255: CSHL_RnaSeq_HPC-PL_cell_total	2012-08-07	24869	17214	2012-08-07	SRR534317	SRS353549	SRP007461	GSM981255	PromoCell	071WC,072WC,072WC,071WC,072WC,071WC	LID47301,LID47104,LID47104,LID47301,LID47301,LID47104	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HPC-PL	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103825	SRX174324	Illumina HiSeq 2000	PAIRED	GSM981255: CSHL_RnaSeq_HPC-PL_cell_total	2012-08-07	32262	21191	2012-08-07	SRR534318	SRS353549	SRP007461	GSM981255	PromoCell	071WC,072WC,072WC,071WC,072WC,071WC	LID47301,LID47104,LID47104,LID47301,LID47301,LID47104	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HPC-PL	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103826	SRX174325	Illumina Genome Analyzer II	PAIRED	GSM981256: CSHL_RnaSeq_CD20+_cell_longPolyA	2015-09-11	3630	2110	2015-07-22	SRR534319	SRS353550	SRP007461	GSM981256	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44499,LID44498,LID44499,LID44498,LID44499,LID44498	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103826	SRX174325	Illumina Genome Analyzer II	PAIRED	GSM981256: CSHL_RnaSeq_CD20+_cell_longPolyA	2015-09-11	3733	2219	2015-07-22	SRR534320	SRS353550	SRP007461	GSM981256	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44499,LID44498,LID44499,LID44498,LID44499,LID44498	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103826	SRX174325	Illumina Genome Analyzer II	PAIRED	GSM981256: CSHL_RnaSeq_CD20+_cell_longPolyA	2015-09-11	3738	2240	2015-07-22	SRR534321	SRS353550	SRP007461	GSM981256	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44499,LID44498,LID44499,LID44498,LID44499,LID44498	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103826	SRX174325	Illumina Genome Analyzer II	PAIRED	GSM981256: CSHL_RnaSeq_CD20+_cell_longPolyA	2015-09-11	4384	2662	2015-07-22	SRR534322	SRS353550	SRP007461	GSM981256	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44499,LID44498,LID44499,LID44498,LID44499,LID44498	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103826	SRX174325	Illumina Genome Analyzer II	PAIRED	GSM981256: CSHL_RnaSeq_CD20+_cell_longPolyA	2015-12-22	4544	2702	2015-07-22	SRR534323	SRS353550	SRP007461	GSM981256	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44499,LID44498,LID44499,LID44498,LID44499,LID44498	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103826	SRX174325	Illumina Genome Analyzer II	PAIRED	GSM981256: CSHL_RnaSeq_CD20+_cell_longPolyA	2015-12-22	4563	2696	2015-07-22	SRR534324	SRS353550	SRP007461	GSM981256	Dr. Heimfeld Lab at FHCRC	042WC,041WC,042WC,041WC,042WC,041WC	LID44499,LID44498,LID44499,LID44498,LID44499,LID44498	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	CD20+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103827	SRX174326	Illumina HiSeq 2000	PAIRED	GSM981257: CSHL_RnaSeq_CD34+_Mobilized_cell_total	2012-08-07	45516	31375	2012-08-07	SRR534325	SRS353551	SRP007461	GSM981257	Dr. Heimfeld Lab at FHCRC	043WC	LID45901	iIDR		2x101D	Paired 101 nt directed reads	1		total	Total RNA extract (longer than 200 nt)	CD34+_Mobilized	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103828	SRX174327	Illumina HiSeq 2000	PAIRED	GSM981258: CSHL_RnaSeq_HFDPC_cell_total	2012-08-07	31565	21677	2012-08-07	SRR534326	SRS353552	SRP007461	GSM981258	PromoCell	061WC,062WC,062WC,061WC	LID47094,LID47095,LID47095,LID47094	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HFDPC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103828	SRX174327	Illumina HiSeq 2000	PAIRED	GSM981258: CSHL_RnaSeq_HFDPC_cell_total	2012-08-07	22842	15161	2012-08-07	SRR534327	SRS353552	SRP007461	GSM981258	PromoCell	061WC,062WC,062WC,061WC	LID47094,LID47095,LID47095,LID47094	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HFDPC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103829	SRX174328	Illumina Genome Analyzer II	PAIRED	GSM981259: CSHL_RnaSeq_Monocytes-CD14+_cell_longNonPolyA	2015-11-27	4370	2806	2015-07-22	SRR534328	SRS353553	SRP007461	GSM981259	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44658,LID44658,LID44657,LID44657,LID44658,LID44657	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103829	SRX174328	Illumina Genome Analyzer II	PAIRED	GSM981259: CSHL_RnaSeq_Monocytes-CD14+_cell_longNonPolyA	2015-11-27	4596	2985	2015-07-22	SRR534329	SRS353553	SRP007461	GSM981259	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44658,LID44658,LID44657,LID44657,LID44658,LID44657	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103829	SRX174328	Illumina Genome Analyzer II	PAIRED	GSM981259: CSHL_RnaSeq_Monocytes-CD14+_cell_longNonPolyA	2015-11-27	4647	3034	2015-07-22	SRR534330	SRS353553	SRP007461	GSM981259	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44658,LID44658,LID44657,LID44657,LID44658,LID44657	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103829	SRX174328	Illumina Genome Analyzer II	PAIRED	GSM981259: CSHL_RnaSeq_Monocytes-CD14+_cell_longNonPolyA	2015-12-22	4350	2806	2015-07-22	SRR534331	SRS353553	SRP007461	GSM981259	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44658,LID44658,LID44657,LID44657,LID44658,LID44657	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103829	SRX174328	Illumina Genome Analyzer II	PAIRED	GSM981259: CSHL_RnaSeq_Monocytes-CD14+_cell_longNonPolyA	2015-12-22	4365	2773	2015-07-22	SRR534332	SRS353553	SRP007461	GSM981259	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44658,LID44658,LID44657,LID44657,LID44658,LID44657	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01103829	SRX174328	Illumina Genome Analyzer II	PAIRED	GSM981259: CSHL_RnaSeq_Monocytes-CD14+_cell_longNonPolyA	2015-12-22	4356	2754	2015-07-22	SRR534333	SRS353553	SRP007461	GSM981259	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44658,LID44658,LID44657,LID44657,LID44658,LID44657	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longNonPolyA	Poly(A)- RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103830	SRX174329	Illumina HiSeq 2000	PAIRED	GSM981260: CSHL_RnaSeq_hMSC-AT_cell_total	2012-08-07	22588	14821	2012-08-07	SRR534334	SRS353554	SRP007461	GSM981260	PromoCell	065WC,065WC,066WC,066WC	LID47097,LID47098,LID47098,LID47097	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	hMSC-AT	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103830	SRX174329	Illumina HiSeq 2000	PAIRED	GSM981260: CSHL_RnaSeq_hMSC-AT_cell_total	2012-08-07	30356	20683	2012-08-07	SRR534335	SRS353554	SRP007461	GSM981260	PromoCell	065WC,065WC,066WC,066WC	LID47097,LID47098,LID47098,LID47097	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	hMSC-AT	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121023	SRX179429	Illumina HiSeq 2000	PAIRED	GSM984604: CSHL_RnaSeq_HPIEpC_cell_total	2012-08-20	27891	18101	2012-08-20	SRR545685	SRS358717	SRP007461	GSM984604	PromoCell	073WC,074WC,073WC,074WC	LID47253,LID47105,LID47253,LID47105	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HPIEpC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121023	SRX179429	Illumina HiSeq 2000	PAIRED	GSM984604: CSHL_RnaSeq_HPIEpC_cell_total	2012-08-20	32745	23342	2012-08-20	SRR545686	SRS358717	SRP007461	GSM984604	PromoCell	073WC,074WC,073WC,074WC	LID47253,LID47105,LID47253,LID47105	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HPIEpC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121024	SRX179430	Illumina HiSeq 2000	PAIRED	GSM984605: CSHL_RnaSeq_GM12878_nucleolus_total	2012-08-20	39760	29569	2012-08-20	SRR545687	SRS358718	SRP007461	GSM984605	Coriell	091NL,092NL,091NL,092NL	LID47963,LID47964,LID47964,LID47963	iIDR	The part of the nucleus where ribosomal RNA is actively transcribed	2x101D	Paired 101 nt directed reads	3,4		total	Total RNA extract (longer than 200 nt)	GM12878	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121024	SRX179430	Illumina HiSeq 2000	PAIRED	GSM984605: CSHL_RnaSeq_GM12878_nucleolus_total	2012-08-20	32781	24639	2012-08-20	SRR545688	SRS358718	SRP007461	GSM984605	Coriell	091NL,092NL,091NL,092NL	LID47963,LID47964,LID47964,LID47963	iIDR	The part of the nucleus where ribosomal RNA is actively transcribed	2x101D	Paired 101 nt directed reads	3,4		total	Total RNA extract (longer than 200 nt)	GM12878	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121025	SRX179431	Illumina HiSeq 2000	PAIRED	GSM984606: CSHL_RnaSeq_hMNC-PB_cell_total	2012-08-20	5299	3837	2012-08-20	SRR545689	SRS358719	SRP007461	GSM984606	PromoCell	077WC	LID47807	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1		total	Total RNA extract (longer than 200 nt)	hMNC-PB	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121025	SRX179431	Illumina HiSeq 2000	PAIRED	GSM984606: CSHL_RnaSeq_hMNC-PB_cell_total	2012-08-20	40266	29849	2012-08-20	SRR545690	SRS358719	SRP007461	GSM984606	PromoCell	077WC	LID47807	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1		total	Total RNA extract (longer than 200 nt)	hMNC-PB	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121026	SRX179432	Illumina HiSeq 2000	PAIRED	GSM984607: CSHL_RnaSeq_hMSC-UC_cell_total	2012-08-20	24366	16576	2012-08-20	SRR545691	SRS358720	SRP007461	GSM984607	PromoCell	069WC,069WC,070WC,070WC	LID47299,LID47300,LID47300,LID47299	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	hMSC-UC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121026	SRX179432	Illumina HiSeq 2000	PAIRED	GSM984607: CSHL_RnaSeq_hMSC-UC_cell_total	2012-08-20	21377	14245	2012-08-20	SRR545692	SRS358720	SRP007461	GSM984607	PromoCell	069WC,069WC,070WC,070WC	LID47299,LID47300,LID47300,LID47299	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	hMSC-UC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121027	SRX179433	Illumina HiSeq 2000	PAIRED	GSM984608: CSHL_RnaSeq_hMSC-BM_cell_total	2012-08-20	36542	24533	2012-08-20	SRR545693	SRS358721	SRP007461	GSM984608	PromoCell	067WC,068WC,068WC,067WC	LID47100,LID47099,LID47099,LID47100	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	hMSC-BM	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121027	SRX179433	Illumina HiSeq 2000	PAIRED	GSM984608: CSHL_RnaSeq_hMSC-BM_cell_total	2012-08-20	33518	22129	2012-08-20	SRR545694	SRS358721	SRP007461	GSM984608	PromoCell	067WC,068WC,068WC,067WC	LID47100,LID47099,LID47099,LID47100	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	hMSC-BM	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01121028	SRX179434	Illumina Genome Analyzer II	PAIRED	GSM984609: CSHL_RnaSeq_Monocytes-CD14+_cell_longPolyA	2015-12-09	5748	3632	2015-07-22	SRR545695	SRS358722	SRP007461	GSM984609	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44497,LID44594,LID44594,LID44594,LID44497,LID44497	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01121028	SRX179434	Illumina Genome Analyzer II	PAIRED	GSM984609: CSHL_RnaSeq_Monocytes-CD14+_cell_longPolyA	2015-12-09	5600	3549	2015-07-22	SRR545696	SRS358722	SRP007461	GSM984609	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44497,LID44594,LID44594,LID44594,LID44497,LID44497	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01121028	SRX179434	Illumina Genome Analyzer II	PAIRED	GSM984609: CSHL_RnaSeq_Monocytes-CD14+_cell_longPolyA	2015-12-09	5918	3691	2015-07-22	SRR545697	SRS358722	SRP007461	GSM984609	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44497,LID44594,LID44594,LID44594,LID44497,LID44497	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
